id,brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description
70207,ford,Ford C-Max,silver,10/2019,2019,10000-20000 EUR,92.0,125.0,Manual,Petrol,"5,7 l/100 km",129 g/km,9972.0,1.5 TDCi Titanium+Navi+Kamera+EU6d-Temp
195739,skoda,Skoda Rapid/Spaceback,brown,03/2019,2019,10000-20000 EUR,81.0,110.0,Automatic,Petrol,,#NAME?,18639.0,1.0 TSI DSG Clever 500 KLIMAAUTOMATIK NAVI
44885,citroen,Citroen Berlingo,white,02/2017,2017,10000-20000 EUR,73.0,99.0,Automatic,Diesel,"4,2 l/100 km",109 g/km,92000.0,BlueHDi 100 S&S FEEL
100351,mazda,Mazda 6,blue,01/2020,2020,10000-20000 EUR,135.0,184.0,Automatic,Diesel,"5,1 l/100 km",133 g/km,150000.0,Sports-Line *Automatik/BOSE/Leder/360°„Kamera*
161881,peugeot,Peugeot 2008,black,03/2019,2019,10000-20000 EUR,96.0,131.0,Manual,Petrol,"6,4 l/100 km",143 g/km,40164.0,PureTech 130 GPF Stop&Start Allure
197539,skoda,Skoda Kamiq,blue,07/2020,2020,10000-20000 EUR,70.0,95.0,Manual,Petrol,"5,1 l/100 km",116 g/km,70658.0,Active 1.0 TSI/PDC/Sitzhzg/Alu/Blueth./LED
137298,nissan,Nissan Micra,silver,08/2022,2022,10000-20000 EUR,68.0,92.0,Manual,Petrol,"4,5 l/100 km",103 g/km,15.0,N-WAY Navi
90744,kia,Kia Rio,white,09/2019,2019,10000-20000 EUR,62.0,84.0,Manual,Petrol,"5,6 l/100 km",127 g/km,59957.0,1.2 Dream Team Sitzheizung PDC 1.Hand
132080,mini,MINI One,grey,07/2020,2020,10000-20000 EUR,75.0,102.0,Manual,Petrol,,115 g/km,13900.0,| Klima|Navi| Sitzhzg|Parkassistent|Apple|
227633,volkswagen,Volkswagen Tiguan,brown,12/2014,2014,10000-20000 EUR,103.0,140.0,Automatic,Diesel,"6,3 l/100 km",167 g/km,119500.0,"Cup Track & Style 4Motion, DSG, Navi, AHK"
223684,volkswagen,Volkswagen Polo,blue,05/2012,2012,10000-20000 EUR,77.0,105.0,Automatic,Petrol,"5,3 l/100 km",124 g/km,27376.0,1.2 TSI Style*1.HD*Navi*Bi-Xenon*Automatik*
7929,audi,Audi A3,black,11/2013,2013,10000-20000 EUR,110.0,150.0,Manual,Diesel,"4,7 l/100 km",125 g/km,82000.0,2.0 TDI*S-line*Sportpaket*Quattro*XenonPlus*
152504,opel,Opel Corsa,silver,11/2019,2019,10000-20000 EUR,55.0,75.0,Manual,Petrol,"5,9 l/100 km",133 g/km,15332.0,F 1.2 Edition LM KAM PDC SpurH
7398,audi,Audi A6,grey,08/2013,2013,10000-20000 EUR,230.0,313.0,Automatic,Diesel,"6,4 l/100 km",170 g/km,190000.0,Avant 3.0 TDI quattro HUD PANO LEDER NAVI AHK
54671,fiat,Fiat 500,grey,04/2019,2019,10000-20000 EUR,51.0,69.0,Manual,Petrol,"5,3 l/100 km",123 g/km,42400.0,1.2 8V Pop Star Klimaanlage EURO 6d
72267,ford,Ford Focus,white,11/2020,2020,10000-20000 EUR,92.0,125.0,Manual,Petrol,"4,2 l/100 km",97 g/km,43254.0,EcoBoost ST-Line *NAVI*LED-SW*SHZ*B&O*
229186,volkswagen,Volkswagen Tiguan,white,05/2014,2014,10000-20000 EUR,90.0,122.0,Manual,Petrol,"6,5 l/100 km",152 g/km,129854.0,Trend & Fun BMT 1.4 TSI AHK/PDC/SHZ/Regensensor
157339,opel,Opel Crossland,blue,01/2023,2023,10000-20000 EUR,61.0,83.0,Manual,Petrol,"6,1 l/100 km",139 g/km,3500.0,1.2 Edition *hoher Einstieg*
79433,hyundai,Hyundai H 350,silver,06/2017,2017,10000-20000 EUR,125.0,170.0,Manual,Diesel,"8,1 l/100 km",205 g/km,103404.0,Kasten Kasten L3H2 hoch Profi Klima M+S
100021,mazda,Mazda 6,black,10/2019,2019,10000-20000 EUR,135.0,184.0,Manual,Diesel,"4,8 l/100 km",126 g/km,132698.0,SK SKYACTIV-D 184 FWD 5T 6GS AL-SPORTS
168910,renault,Renault Master,grey,05/2007,2007,10000-20000 EUR,88.0,120.0,Semi-automatic,Diesel,"9,1 l/100 km",241 g/km,296000.0,"II Phase 2 L1 2,8t Wohnmobil"
79910,hyundai,Hyundai KONA,grey,12/2018,2018,10000-20000 EUR,88.0,120.0,Manual,Petrol,"5,4 l/100 km",125 g/km,31000.0,1.0 T-GDI Style
161059,peugeot,Peugeot 2008,black,11/2018,2018,10000-20000 EUR,61.0,83.0,Manual,Petrol,5 l/100 km,114 g/km,77168.0,Style Klimaautomatik Navi Sitzheizung
241677,volkswagen,Volkswagen T-Cross,orange,01/2020,2020,10000-20000 EUR,70.0,95.0,Manual,Petrol,"5,1 l/100 km",116 g/km,48977.0,1.0TSI OPF LIFE AHK Navi connect BlindSp
150676,opel,Opel Adam,blue,01/2019,2019,10000-20000 EUR,85.0,116.0,Manual,Petrol,,#NAME?,27600.0,Adam 1.0 Start/Stop 120 Jahre
35325,bmw,BMW 218,silver,03/2016,2016,10000-20000 EUR,100.0,136.0,Automatic,Petrol,"5,1 l/100 km",119 g/km,92352.0,Active Tourer 218 i*NAVI*SHZ*TEMP*SERVICE NEU!*
44049,citroen,Citroen Berlingo,grey,10/2013,2013,10000-20000 EUR,84.0,114.0,Manual,Diesel,"5,1 l/100 km",135 g/km,98100.0,Kombi Exclusive HDi PDC KLIMAAT TEMPOMAT
6980,audi,Audi A6,black,03/2012,2012,10000-20000 EUR,180.0,245.0,Automatic,Diesel,"5,9 l/100 km",156 g/km,161012.0,Avant 3.0 TDI DPF quattro S tronic
112405,mercedes-benz,Mercedes-Benz,white,09/2012,2012,10000-20000 EUR,95.0,129.0,Manual,Diesel,,-/-,236758.0,Sprinter 313 CDI/43 Maxi Koffer #73T255
153332,opel,Opel Crossland X,grey,06/2020,2020,10000-20000 EUR,96.0,131.0,Automatic,Petrol,,#NAME?,14200.0,1.2 Automatik 120 Jahre
173235,renault,Renault Captur,grey,05/2019,2019,10000-20000 EUR,96.0,131.0,Manual,Petrol,"5,6 l/100 km",128 g/km,36950.0,TCe 130 GPF Collection
190379,skoda,Skoda Octavia,blue,06/2013,2013,10000-20000 EUR,103.0,140.0,Manual,Petrol,"5,3 l/100 km",121 g/km,87934.0,Combi 2.0TDI|DSG|2.HD|AHK|Navi|Tempo|
230501,volkswagen,Volkswagen Golf Variant,black,01/2015,2015,10000-20000 EUR,110.0,150.0,Automatic,Diesel,"4,5 l/100 km",119 g/km,124076.0,2.0TDI BlueMotion Technology DSG R®πckfahrkamera
79056,hyundai,Hyundai i40,white,04/2016,2016,10000-20000 EUR,99.0,135.0,Manual,Petrol,"6,1 l/100 km",145 g/km,124000.0,cw blue Trend 1.6 AHK PDC
80188,hyundai,Hyundai TUCSON,black,01/2018,2018,10000-20000 EUR,97.0,132.0,Manual,Petrol,"6,3 l/100 km",147 g/km,75540.0,blue Classic 2WD / NAVI / SHZ /SCHECKHEFT
209265,toyota,Toyota Yaris,white,04/2020,2020,10000-20000 EUR,82.0,111.0,Manual,Petrol,"5,1 l/100 km",116 g/km,22200.0,"1,5l VVT-i Y20*Kamera,Saftey Sense,USB"
147485,opel,Opel Corsa,grey,02/2017,2017,10000-20000 EUR,66.0,90.0,Manual,Petrol,5 l/100 km,117 g/km,87000.0,1.4 ecoFLEX Selection Carplay SHZ LED Touc
228238,volkswagen,Volkswagen Golf Variant,black,03/2014,2014,10000-20000 EUR,110.0,150.0,Automatic,Diesel,"4,5 l/100 km",119 g/km,111000.0,7 2.0 TDI Highline BMT Pano Leder Navi Dynaudio
32013,bmw,BMW 118,blue,09/2014,2014,10000-20000 EUR,105.0,143.0,Manual,Diesel,"4,1 l/100 km",109 g/km,79320.0,d M Sportpaket Xenon Speed Limit Navi PDC Alu
180555,seat,SEAT Ibiza,grey,02/2018,2018,10000-20000 EUR,55.0,75.0,Manual,Petrol,"4,9 l/100 km",112 g/km,49950.0,"1.0 MPI Style KLIMAAUTO*PDC*TEMP*NEBEL*SHZ*16"""
228733,volkswagen,Volkswagen Caddy,silver,10/2014,2014,10000-20000 EUR,75.0,102.0,Manual,Diesel,"5,1 l/100 km",134 g/km,126827.0,Trendline 1.6 TDI | Bluetooth | Dachtr?ger
23542,bmw,BMW 323,green,01/1998,1998,10000-20000 EUR,125.0,170.0,Automatic,Petrol,,#NAME?,86957.0,E36 323i Coup®¶ Leder Klima Sportpaket
111113,mercedes-benz,Mercedes-Benz ML 300,silver,07/2011,2011,10000-20000 EUR,150.0,204.0,Automatic,Diesel,"9,1 l/100 km",240 g/km,150000.0,M -Klasse CDI- Sport-4-Matic/Automatik
61052,ford,Ford S-Max,grey,06/2013,2013,10000-20000 EUR,147.0,200.0,Automatic,Diesel,"7,1 l/100 km",189 g/km,177300.0,2.2 TDCi DPF Durashift-6-tronic Titanium*Ahk*
12847,audi,Audi A1,blue,05/2017,2017,10000-20000 EUR,92.0,125.0,Manual,Petrol,"5,1 l/100 km",120 g/km,83500.0,1.4 TSi Sport S-line Exterieur Xenon
181747,seat,SEAT Mii,blue,06/2019,2019,10000-20000 EUR,55.0,75.0,Manual,Petrol,"4,3 l/100 km",96 g/km,35800.0,*BEATS - SITZHEIZUNG - ALLWETTER*
171072,renault,Renault Megane,blue,07/2017,2017,10000-20000 EUR,97.0,132.0,Automatic,Petrol,"5,4 l/100 km",#NAME?,35000.0,Grandtour ENERGY TCe 130 EDC BOSE EDITION
204795,smart,smart forFour,white,03/2019,2019,10000-20000 EUR,60.0,82.0,Automatic,Electric,,0 g/km,30700.0,forfour electric drive / EQ aut. MwSt.
23703,bmw,BMW Z3,silver,07/1999,1999,10000-20000 EUR,142.0,193.0,Manual,Petrol,"9,4 l/100 km",225 g/km,80000.0,Roadster 2.8
31345,bmw,BMW X3,black,06/2013,2013,10000-20000 EUR,190.0,258.0,Automatic,Diesel,6 l/100 km,159 g/km,224024.0,xDrive30d /M-Sport-Paket/Panorama / Head Up
64065,ford,Ford Transit Custom,red,05/2016,2016,10000-20000 EUR,92.0,125.0,Manual,Diesel,"6,5 l/100 km",172 g/km,147600.0,Kasten 270 L1 Trend
151672,opel,Opel Adam,red,07/2019,2019,10000-20000 EUR,64.0,87.0,Manual,Petrol,"5,8 l/100 km",133 g/km,35735.0,OPEN AIR 120JAHRE IntelliLink PDC Winter-Paket
6843,audi,Audi A6,black,05/2012,2012,10000-20000 EUR,132.0,179.0,Automatic,Petrol,"6,4 l/100 km",149 g/km,145000.0,2.0 TFSI multitronic
26972,bmw,BMW 125,black,09/2008,2008,10000-20000 EUR,160.0,218.0,Automatic,Petrol,"8,4 l/100 km",#NAME?,91880.0,125i Cabrio Aut.
236020,volkswagen,Volkswagen Golf,yellow,02/2018,2018,10000-20000 EUR,81.0,110.0,Automatic,Petrol,"4,8 l/100 km",108 g/km,47167.0,VII SOUND 1.0 TSI DSG BT ACC AHK Kamera LED DAB 1
12507,audi,Audi A1,silver,05/2016,2016,10000-20000 EUR,60.0,82.0,Manual,Petrol,"4,4 l/100 km",97 g/km,164989.0,Sportback Klima Sitzheiz. BT-Tel. M+S
7372,audi,Audi A5,brown,04/2013,2013,10000-20000 EUR,150.0,204.0,Automatic,Diesel,,0 g/km,253000.0,Sportback 3.0 TDI *Navi *SHZ *2.Hand
241137,volkswagen,Volkswagen Golf,black,02/2020,2020,10000-20000 EUR,110.0,150.0,Automatic,Diesel,"4,4 l/100 km",116 g/km,49302.0,2.0 TDI SCR DSG Comfortline
68511,ford,Ford Transit Connect,white,10/2018,2018,10000-20000 EUR,74.0,101.0,Automatic,Diesel,"5,1 l/100 km",133 g/km,116000.0,Kombi lang/1.Hd/AHK
204535,smart,smart forTwo,yellow,05/2019,2019,10000-20000 EUR,66.0,90.0,Automatic,Petrol,,0 g/km,28650.0,fortwo coupe 0.9 Twinamic Passion Aut PANO KLIMA
88988,kia,Kia Sportage,red,12/2017,2017,10000-20000 EUR,136.0,185.0,Manual,Diesel,"5,9 l/100 km",154 g/km,97100.0,GT Line 4WD 2.0 CRDi KAT BT #NAVI
234424,volkswagen,Volkswagen Polo,black,04/2017,2017,10000-20000 EUR,66.0,90.0,Manual,Petrol,"4,7 l/100 km",107 g/km,53294.0,1.2 TSI (Blue Motion Technology) Comfortline
66807,ford,Ford Fiesta,yellow,11/2018,2018,10000-20000 EUR,92.0,125.0,Manual,Petrol,"4,8 l/100 km",108 g/km,46500.0,Active Colourline NAVI~TEMPOMAT~SHZ~PDC
222536,volkswagen,Volkswagen Touareg,grey,09/2011,2011,10000-20000 EUR,180.0,245.0,Automatic,Diesel,"7,2 l/100 km",191 g/km,205000.0,V6 TDI BMT
89243,kia,Kia Sportage,white,05/2017,2017,10000-20000 EUR,130.0,177.0,Manual,Petrol,"7,6 l/100 km",177 g/km,71920.0,"1.6 T AWD Spirit Glasdach, Navi"
193448,skoda,Skoda Octavia,white,05/2017,2017,10000-20000 EUR,132.0,179.0,Automatic,Petrol,"6,6 l/100 km",154 g/km,171900.0,Combi 1.8 TSI 4x4 DSG Style
193373,skoda,Skoda Rapid/Spaceback,white,06/2017,2017,10000-20000 EUR,81.0,110.0,Manual,Petrol,"4,9 l/100 km",116 g/km,69200.0,Joy
147645,opel,Opel Karl,red,09/2017,2017,10000-20000 EUR,55.0,75.0,Manual,Petrol,"4,6 l/100 km",104 g/km,39581.0,1.0 Active Sitz/Lenkradheizung Einparkhilfe
179771,seat,SEAT Leon,white,02/2017,2017,10000-20000 EUR,92.0,125.0,Manual,Petrol,"5,2 l/100 km",123 g/km,69800.0,ST X-Perience*PANORAMADACH*LEDER*NAVI*PDC*
64647,ford,Ford EcoSport,white,02/2016,2016,10000-20000 EUR,92.0,125.0,Manual,Petrol,"5,3 l/100 km",#NAME?,50000.0,ECOSPORT 1.0 EcoBoost
170155,renault,Renault Master,white,10/2014,2014,10000-20000 EUR,81.0,110.0,Manual,Diesel,"7,7 l/100 km",204 g/km,111562.0,"Kasten L1H1 Ka 2,8t Ecoline/1.Hd/AHK/Allw"
98188,mazda,Mazda CX-5,blue,06/2014,2014,10000-20000 EUR,121.0,165.0,Manual,Petrol,6 l/100 km,#NAME?,89000.0,2.0 SKYACTIV-G Sendo
149661,opel,Opel Crossland X,black,10/2018,2018,10000-20000 EUR,88.0,120.0,Manual,Diesel,4 l/100 km,105 g/km,51000.0,INNOVATION Crossland (X)
150399,opel,Opel Insignia,white,10/2018,2018,10000-20000 EUR,100.0,136.0,Manual,Diesel,"4,8 l/100 km",125 g/km,175000.0,B 1.6 CDTi Sports T*STANDH*LED*NAVI*AHK
56803,fiat,Fiat 500,blue,03/2023,2023,10000-20000 EUR,52.0,71.0,Manual,Petrol,"4,1 l/100 km",93 g/km,10.0,MJ23 1.0 Hybrid PDC Sitzheizung Navi DAB Tempomat
68501,ford,Ford Focus,white,08/2018,2018,10000-20000 EUR,92.0,125.0,Manual,Petrol,"4,4 l/100 km",101 g/km,37500.0,Turnier 1.0 St Line Klimaaut/Alu/Sitzhzg/PDC/Tempo
69037,ford,Ford EcoSport,yellow,03/2019,2019,10000-20000 EUR,103.0,140.0,Manual,Petrol,"5,3 l/100 km",119 g/km,22644.0,1.0 EcoBoost ST-LINE B&O NAVI XENON
130392,mini,MINI One,white,12/2016,2016,10000-20000 EUR,55.0,75.0,Manual,Petrol,"5,1 l/100 km",118 g/km,44844.0,D Clubman Navi SHZ T®πV NEU
61761,ford,Ford Focus,brown,09/2014,2014,10000-20000 EUR,103.0,140.0,Manual,Diesel,"4,9 l/100 km",130 g/km,101100.0,2.0 L Titanium+NAVI+TEMPOMAT+WINTER-PAKET+
121604,mercedes-benz,Mercedes-Benz C 180,grey,02/2018,2018,10000-20000 EUR,115.0,156.0,Automatic,Petrol,5 l/100 km,116 g/km,134500.0,CGI*Avantgarde*Totwinkel*Fernlicht*Sitzhei
237573,volkswagen,Volkswagen Golf,silver,05/2018,2018,10000-20000 EUR,81.0,110.0,Manual,Petrol,"4,8 l/100 km",109 g/km,60081.0,VII 1.0 TSI Sound
160575,peugeot,Peugeot 508,black,05/2017,2017,10000-20000 EUR,147.0,200.0,Automatic,Diesel Hybrid,6 l/100 km,#NAME?,140000.0,RXH Hybrid 4
78695,hyundai,Hyundai iX20,grey,03/2016,2016,10000-20000 EUR,92.0,125.0,Automatic,Petrol,"6,5 l/100 km",150 g/km,41477.0,1.6 Automatik*AHK*PDC*Sitz+Lenkradheizung
192272,skoda,Skoda Octavia,silver,11/2016,2016,10000-20000 EUR,135.0,184.0,Automatic,Diesel,"4,8 l/100 km",126 g/km,130000.0,"Style, Panorama, Tempomat, Klima"
104956,mercedes-benz,Mercedes-Benz SLK 200,silver,07/2004,2004,10000-20000 EUR,120.0,163.0,Automatic,Petrol,"9,2 l/100 km",221 g/km,111400.0,KOMPRESSOR|LEDER|XENON+|PDC|NAVI|SHZ
88141,kia,Kia Sportage,black,05/2014,2014,10000-20000 EUR,100.0,136.0,Manual,Diesel,"5,9 l/100 km",#NAME?,69000.0,2.0 CRDi 2WD Spirit
171995,renault,Renault Kangoo,white,06/2017,2017,10000-20000 EUR,66.0,90.0,Manual,Diesel,"4,3 l/100 km",#NAME?,130000.0,Rapid (ENERGY) dCi 90 Basis 2Fahrzeugregalen W®πrt
230439,volkswagen,Volkswagen Golf,black,08/2015,2015,10000-20000 EUR,77.0,105.0,Manual,Petrol,"4,9 l/100 km",114 g/km,80000.0,VII 1.2 TSI BMT +BT+2xPDC+XENON+1.H+S-HEFT+
148293,opel,Opel Corsa,white,11/2017,2017,10000-20000 EUR,66.0,90.0,Manual,Petrol,5 l/100 km,113 g/km,33091.0,Edition ecoFlex 1.4 WR Lenkradheizung
63542,ford,Ford Fiesta,blue,12/2016,2016,10000-20000 EUR,74.0,101.0,Automatic,Petrol,"4,9 l/100 km",114 g/km,65000.0,CELEBRATION*NAVI*PDC vo+hi*ALLWETTER*
160869,peugeot,Peugeot 3008,grey,04/2018,2018,10000-20000 EUR,96.0,131.0,Manual,Diesel,,0 g/km,102748.0,1.5 BlueHDi 130
135847,nissan,Nissan Qashqai,blue,05/2018,2018,10000-20000 EUR,96.0,131.0,Manual,Diesel,"4,9 l/100 km",129 g/km,93600.0,Tekna+ 4x4
36998,bmw,BMW 318,white,03/2017,2017,10000-20000 EUR,110.0,150.0,Manual,Diesel,4 l/100 km,106 g/km,135000.0,d Limousine Navi LED Scheinwerfer Klimatronic
162114,peugeot,Peugeot 308,white,04/2019,2019,10000-20000 EUR,96.0,131.0,Manual,Petrol,"5,4 l/100 km",115 g/km,93000.0,SW 1.2 Allure Navi PDC Klimaautomaik Bluetooth
198147,skoda,Skoda Citigo,green,01/2020,2020,10000-20000 EUR,61.0,83.0,Automatic,Electric,,257 km Reichweite,47500.0,e iV Ambition DAB SH KLIMA
64641,ford,Ford Mondeo,white,12/2016,2016,10000-20000 EUR,154.0,209.0,Automatic,Diesel,"4,8 l/100 km",124 g/km,154000.0,2.0 TDCi Bi-Turbo PowerShift-Aut. Titanium
148768,opel,Opel Astra,blue,10/2018,2018,10000-20000 EUR,81.0,110.0,Manual,Diesel,"4,5 l/100 km",119 g/km,114000.0,K 1.6 CDTi ST **Navi*AHK*PDC*Temp**
33495,bmw,BMW 520,grey,07/2015,2015,10000-20000 EUR,140.0,190.0,Automatic,Diesel,"4,6 l/100 km",122 g/km,198900.0,d Tou °„ Navi Prof. °„ Bi Xenon °„ AHK
116112,mercedes-benz,Mercedes-Benz C 180,red,05/2015,2015,10000-20000 EUR,115.0,156.0,Automatic,Petrol,"5,4 l/100 km",125 g/km,113000.0,CGI T DynamikSelect/Totwinkel/Scheckheft
217419,volkswagen,Volkswagen Touran,silver,04/2006,2006,10000-20000 EUR,85.0,116.0,Automatic,Petrol,"7,4 l/100 km",175 g/km,146000.0,1.6 FSI Trendline *Automatik*Ahk*Klima*
235319,volkswagen,Volkswagen Golf,white,01/2017,2017,10000-20000 EUR,92.0,125.0,Automatic,Petrol,"5,1 l/100 km",116 g/km,78000.0,1.4 TSI 92kW DSG Comfortline
233061,volkswagen,Volkswagen Golf,white,04/2016,2016,10000-20000 EUR,81.0,110.0,Manual,Petrol,"4,9 l/100 km",114 g/km,134100.0,VII Lim. Comfortline BMT Lounge I Euro 6
6136,audi,Audi A5,white,04/2011,2011,10000-20000 EUR,155.0,211.0,Manual,Petrol,"6,8 l/100 km",159 g/km,108230.0,2.0 TFSI (155kW)
6566,audi,Audi A1,red,05/2012,2012,10000-20000 EUR,66.0,90.0,Manual,Diesel,"3,8 l/100 km",#NAME?,51000.0,"A1 1.6 TDI Ambition, T®πV+ AU+ Bremsen neu, TOP"
148829,opel,Opel Astra,blue,08/2018,2018,10000-20000 EUR,110.0,150.0,Manual,Petrol,"5,5 l/100 km",130 g/km,61161.0,ST 1.4 Turbo Dynamic Kamera Lenk & Sitzheizung PDC
181891,seat,SEAT Leon,blue,09/2019,2019,10000-20000 EUR,110.0,150.0,Manual,Diesel,"4,3 l/100 km",110 g/km,82402.0,ST Style 2.0 TDI Alu Navi  Klimaautomatik
232171,volkswagen,Volkswagen Golf,grey,06/2016,2016,10000-20000 EUR,92.0,125.0,Manual,Petrol,"5,3 l/100 km",0 g/km,45906.0,VII Variant 1.4  Allstar NAVI AAC SHZ STHZG T
222595,volkswagen,Volkswagen Golf GTI,grey,01/2011,2011,10000-20000 EUR,155.0,211.0,Automatic,Petrol,"7,4 l/100 km",173 g/km,197900.0,2.0 DSG
60865,ford,Ford Transit,white,10/2012,2012,10000-20000 EUR,74.0,101.0,Manual,Diesel,"7,2 l/100 km",191 g/km,95000.0,Connect Kasten lang
49206,dacia,Dacia Dokker,blue,08/2019,2019,10000-20000 EUR,75.0,102.0,Manual,Petrol,"6,8 l/100 km",156 g/km,38000.0,Dokker SCe 100 Stepway
150509,opel,Opel Insignia,white,01/2018,2018,10000-20000 EUR,121.0,165.0,Manual,Petrol,"6,1 l/100 km",139 g/km,68030.0,B Sports Tourer Innovation Klima Led Navi
34075,bmw,BMW 218,white,06/2015,2015,10000-20000 EUR,110.0,150.0,Manual,Diesel,,0 g/km,179000.0,d NAVI Pano LED PDC 17Alus
7776,audi,Audi Q3,black,03/2013,2013,10000-20000 EUR,103.0,140.0,Manual,Diesel,"5,2 l/100 km",138 g/km,180000.0,2.0 TDI* Navi*Xenon*AHK*2.Hand*
105813,mercedes-benz,Mercedes-Benz CLK 200,blue,03/2006,2006,10000-20000 EUR,120.0,163.0,Automatic,Petrol,"8,7 l/100 km",#NAME?,203000.0,CLK Cabrio 200 Kompressor Automatik Elegance
10346,audi,Audi A3,red,06/2015,2015,10000-20000 EUR,177.0,241.0,Automatic,Petrol,"6,5 l/100 km",#NAME?,97000.0,Limousine 1.8TFSI quattro NAV+XEN+ACC
191616,skoda,Skoda Fabia,black,09/2015,2015,10000-20000 EUR,66.0,90.0,Automatic,Diesel,,0 g/km,147000.0,Combi 1.4 TDI DSG EDITION / NAVI-PLUS
89415,kia,Kia Sportage,grey,04/2018,2018,10000-20000 EUR,130.0,177.0,Manual,Petrol,"7,3 l/100 km",169 g/km,97934.0,GT Line 1.6 T-GDI Panorama Navi Kamera Tempomat Ne
10546,audi,Audi A6,black,12/2015,2015,10000-20000 EUR,140.0,190.0,Automatic,Diesel,"4,4 l/100 km",115 g/km,199000.0,Avant 2.0TDI ultra Sport Ledersitz*Kamera*ACC
228271,volkswagen,Volkswagen Golf,black,09/2014,2014,10000-20000 EUR,81.0,110.0,Manual,Diesel,"3,9 l/100 km",102 g/km,96000.0,Comfortline
232929,volkswagen,Volkswagen Passat Variant,silver,04/2016,2016,10000-20000 EUR,110.0,150.0,Automatic,Diesel,"4,5 l/100 km",119 g/km,169000.0,"Highline+R-Line,ACC.LED,18Zoll"
148795,opel,Opel Grandland X,blue,01/2018,2018,10000-20000 EUR,88.0,120.0,Manual,Diesel,"4,3 l/100 km",111 g/km,64930.0,"Business "" LED""360°„*LEDER*NAVI*SHZ """
180926,seat,SEAT Arona,black,12/2018,2018,10000-20000 EUR,85.0,116.0,Automatic,Petrol,5 l/100 km,112 g/km,34600.0,1.0 DSG*Xcellence*LED*Navi*Shz*PDC*So Wi
150803,opel,Opel Astra,blue,03/2019,2019,10000-20000 EUR,92.0,125.0,Manual,Petrol,"5,4 l/100 km",125 g/km,37414.0,120 Jahre 1.4 Navi/Sitz/Lenkradheizung/ PDC/Klimaa
135465,nissan,Nissan NP300,white,06/2016,2016,10000-20000 EUR,140.0,190.0,Automatic,Diesel,7 l/100 km,183 g/km,269012.0,Tekna Double Cab 4x4 Navara (D23M)
48255,dacia,Dacia Duster,blue,08/2017,2017,10000-20000 EUR,80.0,109.0,Automatic,Diesel,"4,4 l/100 km",115 g/km,53750.0,Black Shadow dCi110 STHZ SHZ Navi Kamera
145138,opel,Opel Insignia,red,03/2015,2015,10000-20000 EUR,184.0,250.0,Automatic,Petrol,"8,2 l/100 km",182 g/km,129000.0,2.0 ECOTEC DI Turbo 4x4 Aut. Sport
229780,volkswagen,Volkswagen Tiguan,grey,11/2015,2015,10000-20000 EUR,110.0,150.0,Manual,Petrol,"6,4 l/100 km",149 g/km,104240.0,1.4 TSI Lounge Sp.&St *Navi*PDC*Sitzheizung*LM-Fe
2946,audi,Audi A4,grey,03/2006,2006,10000-20000 EUR,120.0,163.0,Manual,Petrol,"8,2 l/100 km",197 g/km,167000.0,2.0 TDI
149076,opel,Opel Adam,grey,05/2018,2018,10000-20000 EUR,110.0,150.0,Manual,Petrol,"5,9 l/100 km",140 g/km,36100.0,S
90575,kia,Kia Ceed SW / cee'd SW,white,03/2019,2019,10000-20000 EUR,100.0,136.0,Automatic,Diesel,"4,2 l/100 km",136 g/km,124723.0,"1,6 CRDi AT Spirit Nav Kam Tem"
193511,skoda,Skoda Fabia,white,12/2017,2017,10000-20000 EUR,70.0,95.0,Manual,Petrol,"4,4 l/100 km",101 g/km,73784.0,Combi 1.0 TSI Cool Plus AHK Klima elFH ZV mit FB D
147129,opel,Opel Astra,blue,09/2017,2017,10000-20000 EUR,81.0,110.0,Manual,Diesel,,0 g/km,162555.0,K Sports Tourer INNOVATION
179930,seat,SEAT Leon,white,08/2017,2017,10000-20000 EUR,135.0,184.0,Automatic,Diesel,"4,8 l/100 km",125 g/km,109000.0,ST FR+LED+NAVI+ALCANTARA+PANO+ACC+DSG+AHK
117765,mercedes-benz,Mercedes-Benz A 200,grey,09/2016,2016,10000-20000 EUR,100.0,136.0,Manual,Diesel,"4,1 l/100 km",106 g/km,202112.0,CDI  2.Hand/Scheckheft/Standheizung/Navi
231096,volkswagen,Volkswagen Golf,white,01/2015,2015,10000-20000 EUR,110.0,150.0,Manual,Petrol,"5,2 l/100 km",119 g/km,143000.0,"7 1.4 Cup *R LINE*BI-XENON*NAVI*18""LM*"
247175,volvo,Volvo V60,black,08/2013,2013,10000-20000 EUR,84.0,114.0,Manual,Diesel,"4,5 l/100 km",119 g/km,181000.0,D2
193832,skoda,Skoda Rapid/Spaceback,blue,02/2018,2018,10000-20000 EUR,92.0,125.0,Automatic,Petrol,"4,8 l/100 km",0 g/km,69532.0,Rapid SB 1.4 TSI Ambition Xenon Sitzhzg DAB Temp
208090,toyota,Toyota Yaris,grey,09/2019,2019,10000-20000 EUR,82.0,111.0,Manual,Petrol,"5,1 l/100 km",116 g/km,47265.0,"1,5 Y20 Club"
133743,mitsubishi,Mitsubishi ASX,white,07/2018,2018,10000-20000 EUR,86.0,117.0,Manual,Petrol,"6,2 l/100 km",141 g/km,50000.0,1.6 ClearTec Basis *Klimaautomatik*Radio*
